replication,SCRAM
70,V016120004S74240477640011
70,V011820004S50240236810012
70,V016240907M13240606510013
70,V019520004S50240341120012
70,V015420004S30240244900011
70,V015920004S30240533010013
70,V010710002S11121338160013
70,V016820004S72240262730012
70,V011440907M12240455400013
70,V011540907M13240771020012
70,V018140907M33240527830011
70,V019710009S35191515260011
70,V015020004S30240129800012
70,V016320004S50240658010012
70,V017330987M10421337140013
70,V017820004S32240686820013
70,V019920004S50240475210011
70,V012320004S30240573600013
70,V018840907M13240447120013
70,V014120004S34240768340011
70,V016320004S01245379450011
70,V015140907M71240845100013
70,V016540907M13240152910013
70,V017040907M13240163510011
70,V017430987M51240649000013
70,V016740907M13240970810011
70,V018120004S01245277840011
70,V019340907M13240486710012
70,V016240907M12240706500013
70,V017940907M33240085130012
70,V017120004S52240205030011
70,V014320004S54240812540012
70,V017540907M13240218510012
70,V017720004S54240849540013
70,V019420004S01245900750013
70,V017320004S32240207820011
70,V012620004S73240530040013
70,V014620004S50240419320011
70,V018710005S90150381880011
70,V017040907M33240990620012
70,V012220004S31240554520013
70,V018400008S10080126300013
70,V016240907M13240433800013
70,V012820004S50240680510012
70,V012620004S52240790030011
70,V019540907M13240582010011
70,V017740907M13240515510012
70,V019140907M10110609600013
70,V011040907M13240650610013
70,V017220004S32240802820012
70,V012320004S30240331400012
70,V015340907M13240426320012
70,V013440907M13240104310013
70,V017220004S01245935940013
70,V017140861M10060059700013
70,V019940002S59420434350011
70,V012140907M33240937430012
70,V014140907M13240321010011
70,V014120004S30240018300013
70,V018610464M71250918830012
70,V016120005S72250664230013
70,V013410464M12250449850013
70,V012710464M12250360750013
70,V012240861M18060902090012
70,V018510464M90250582410012
70,V011110464M32250273270013
70,V014110464M71250555330013
70,V010910464M90250364510011
70,V010910464M52250452080011
70,V012920005S50250513010011
70,V013820005S10250603100011
70,V018910464M12250052840011
70,V011210464M52250769970012
70,V017810464M90250361010012
70,V018510464M12250099650012
70,V013610464M90250479900012
70,V014620005S72250267230012
70,V017310464M90250498000013
70,V013310464M90250423110012
70,V010950000S10500448300011
70,V010610464M71250800930012
70,V012410002S59120847540011
70,V013320003S50230362720012
70,V011310464M52250729370011
70,V015410464M12250512850013
70,V010410464M12250071750012
70,V010810464M12250026940013
70,V012610464M90250392600012
70,V018720005S72250906330013
70,V011110464M71250588720013
70,V015010002S17120504030013
70,V014740004S70440100650013
70,V019940662M35530311160013
70,V019420005S72250582230012
70,V015910005S30150566020011
70,V012510464M12250649450011
70,V010010464M90250362000112
70,V011710464M90250055110013
70,V011940004S70440189280011
70,V016710464M32250595270011
70,V010210464M52250629580013
70,V010640004S50440525620012
70,V015110464M12250527950011
70,V010810464M71250763120011
70,V017230081M73060875910013
70,V014920005S51250862320013
70,V018510464M71250413040013
70,V011930007S79370985440013
70,V013210464M71250631820012
70,V018830003S90330576910011
70,V010910464M90250803000012
70,V017600008S31080108020012
70,V015610464M32250505560013
70,V018810464M32250651270013
70,V016020005S50250237900013
70,V010720005S11250175510011
70,V013800006S11061420140012
70,V018020007S32271820370012
70,V019230625M71340533910013
70,V016410464M32250411760011
70,V016110464M71250041330012
70,V010910829M39260979400012
70,V011710464M52250369370011
70,V019720005S50250967700012
70,V014010986M13170837300013
70,V014310464M90250690410012
70,V013210464M90250922700012
70,V010610464M12250032050011
70,V017940004S70440163550012
70,V014220003S13230480090013
70,V011820005S10250371100013
70,V012220005S72250645230012
70,V017220003S31230831250011
70,V014620005S30250079500013
70,V019120005S72250714520011
70,V018510464M12250049060011
70,V014210464M52250419680011
70,V015410464M32250552170012
70,V011220005S50250443800011
70,V019520005S51250445420011
70,V014410464M12250184150011
70,V013420005S10250713100013
70,V013620000S54200609410012
70,V013610464M12250904150011
70,V011210464M71250543810013
70,V012730003S90330027020012
70,V017330003S90330472710013
70,V012510464M12250780050012
70,V010200009S30090132140012
70,V016120426M93483097390011
70,V018610002S17120267130011
70,V018020005S50250070310012
70,V010210464M71250864730011
70,V013510464M90250549100011
70,V012210464M90250760510011
70,V017220000S19200012520011
70,V019710464M90250200100013
70,V010010464M90250478000111
70,V018230007S10371479640013
70,V017510464M71250769610012
70,V018940006S39460147630013
70,V014410464M71250630930013
70,V011310464M90250335100013
70,V011410464M52250430680013
70,V015820005S72250839620011
70,V011310464M71250343640012
70,V016910464M71250550920013
70,V013510464M32250176860011
70,V011720005S72250411130011
70,V019610464M12250759450013
70,V012240004S50440056620011
70,V017510464M52250204870013
70,V010920005S72250207920012
70,V017410464M90250369110012
70,V012710464M52250151680013
70,V019240004S70440613740013
70,V015020005S51250997220012
70,V015310464M90250141410012
70,V015740004S70440552440012
70,V010710464M71250940620013
70,V016230001S14311750970011
70,V019820005S31250643710013
70,V010920005S10250459100011
70,V016220005S50250181010012
70,V017320005S31250972020012
70,V013940004S30440974010013
70,V010720005S30250141500012
70,V018440004S70440894440012
70,V012930003S11330578640013
70,V013710464M52250142680013
70,V018310464M90250863300012
70,V017030000S13300734430013
70,V013720005S72250039430011
70,V011410464M52250589970012
70,V013650000S32500453160011
70,V014420005S72250218620011
70,V012930007S74371039170012
70,V013520005S72250959430013
70,V010910464M71250118740013
70,V017910464M71250464520013
70,V012910464M90250133410013
70,V010720005S72250443820013
70,V013710464M32250664760012
70,V017740004S90440851780012
70,V018300009S70090325650013
70,V016310464M90250590510012
70,V016810464M90250895800013
70,V019020005S31250290910013
70,V015710464M52250628580012
70,V010210464M71250802920013
70,V019110464M52250322580012
70,V013020005S31250108020012
70,V010510464M71250999830012
70,V013610464M90250949600011
70,V017210464M12250782940013
70,V013610464M71250072030013
70,V014810464M90250103700012
70,V017110464M52250844480011
70,V012410464M12250012250011
70,V016150000S32500531650012
70,V012810464M71250248240012
70,V017910464M71250323020011
70,V019620005S72250714630013
70,V010610464M32250014860011
70,V017450005S99550810560012
70,V017420005S72250908920011
70,V014110464M90250987310011
70,V011710464M71250833340013
70,V015720005S50250697800013
70,V015110464M52250146370013
70,V018210464M90250388900011
70,V019010464M71250051420013
70,V016010464M71250741610011
70,V010210464M12250887060012
70,V011410464M52250448480011
70,V012820005S72250789330013
70,V010220005S31250170020011
70,V011310464M71250839640013
70,V011710464M71250137910013
70,V015410464M52250725870012
70,V018610464M12250999650012
70,V016010464M52250852580011
70,V018610464M90250018010011
70,V012410464M71250570520011
70,V018020005S10250854400013
70,V011420006S71261594930013
70,V011410829M52261927730011
70,V019310829M52261589240011
70,V011210829M52261674040013
70,V018020006S57260727320013
70,V012120003S72230698970013
70,V016010829M99260541810011
70,V014410829M36261399790011
70,V019910829M74261749350011
70,V013110829M36261346080013
70,V018910829M36261732080012
70,V018210008S14181021270013
70,V011220006S55260257610013
70,V012530103M99120016680013
70,V012110829M36261097750011
70,V012340140M56060723720013
70,V019920000S54200727210011
70,V012410829M36261971470011
70,V015320006S57260393420013
70,V013610829M52261932520013
70,V013720006S74260657110012
70,V017110829M36261478180011
70,V015710829M99260477110012
70,V015220006S57260058420011
70,V011310829M99260944020011
70,V013310829M74261171550011
70,V018010829M36261197390012
70,V010710829M99260607710013
70,V017020006S71260037200013
70,V010620006S18260756920012
70,V017710829M99260005600012
70,V010610829M36261982180011
70,V016610829M52261410050011
70,V016310829M52261970930011
70,V012520006S55260201710012
70,V011120006S18260397820012
70,V018020006S15261637840011
70,V019310829M52261843940011
70,V016420006S54261477640011
70,V016110008S93180003810013
70,V018320006S98260357330013
70,V019450000S32500224650011
70,V010220006S92260830800011
70,V015020006S13261645240013
70,V013620006S51261487830013
70,V013910829M36261867970011
70,V012010829M36261959590011
70,V010720008S12281944380011
70,V017310829M52261448230013
70,V010910829M52261944040013
70,V011610829M99260878610013
70,V019500008S14080324650012
70,V014220006S93261525440012
70,V017910829M52261876430011
70,V018910109M31481276310011
70,V019620006S94260651610011
70,V010920006S16260345810013
70,V014230003S90330071020011
70,V013320006S95260380810012
70,V014910829M52261351740012
70,V011110829M36261433180011
70,V016210829M52261529050013
70,V012420006S16261921450013
70,V018520006S91260477300013
70,V016910829M36261949060011
70,V011420006S19260472430012
70,V018810829M74261757450011
70,V013320006S16261526250012
70,V015610829M52261701830011
70,V010310829M52261755840012
70,V013410829M36261438860012
70,V017710829M52261340130012
70,V012420006S12260763400012
70,V010420006S76260763220012
70,V019610829M52261210340011
70,V017710829M36261832980013
70,V018420006S94260799310012
70,V019810829M99260886610012
70,V018320006S72260293700013
70,V019510829M99260713010013
70,V015610829M36261021890012
70,V011210829M99260861310011
70,V018820006S18260735130011
70,V019810829M99260150320012
70,V019810009S32190048900013
70,V014910829M99260915320012
70,V011110829M36261889490012
70,V013640007S94471695460013
70,V018420006S18260803820013
70,V018240662M33530914610013
70,V014720006S77260417520011
70,V017710829M99260197310013
70,V015310829M99260939900013
70,V015220006S50260057000013
70,V018210829M39260909200012
70,V010450005S50551708960013
70,V011320006S51261109730012
70,V019320006S14261066540013
70,V016610109M12481266150012
70,V012310829M52261948720013
70,V013620006S12260151500013
70,V014310829M74261992550013
70,V019920006S12261062040013
70,V017810829M36261003880011
70,V011720006S18260416820013
70,V019920006S75260867710012
70,V015030625M13340605550013
70,V017820006S56260603020012
70,V013820006S51261398730013
70,V018320006S54260494110011
70,V018330001S14311653870012
70,V010240861M18060282790011
70,V015410829M36261027190011
70,V010310829M99260267600013
70,V012550005S97550899940013
70,V015410829M52261265340012
70,V017830009S59390787160012
70,V011720006S11261820730012
70,V015810829M52261523640012
70,V014310829M36261064370012
70,V017210009S72190515010013
70,V017510829M39260477300013
70,V010510829M36261466760012
70,V013010829M36261686980011
70,V012020006S93261156340011
70,V019810829M52261050330012
70,V017320006S50260939000013
70,V019910829M52261850340012
70,V018620006S16261715150011
70,V015020006S76260278120012
70,V019510829M52261137530011
70,V010710829M52261023150012
70,V018920006S34260604010012
70,V018250003S11530731010013
70,V012210829M36261891480013
70,V014720006S77260992720012
70,V013610829M36261964270011
70,V010020006S18260586820112
70,V011110829M36261970490012
70,V013610829M52261556030011
70,V014410829M99260463420011
70,V018310003S72131480810013
70,V017310829M36261120180013
70,V019420006S18260944030012
70,V013910829M36261426180013
70,V018110829M52261952940012
70,V010520006S52260329600012
70,V014110829M52261817040012
70,V014310829M74261253450011
70,V014310829M39260403500013
70,V018110829M74261215650011
70,V012420006S54261667740013
70,V014720006S75261752050011
70,V014110829M36261589790012
70,V018110829M52261173820013
70,V014710829M36261311770011
70,V010120006S16261681150113
70,V017310829M52261175530013
70,V011940006S18460938820013
70,V013510829M99260664210011
70,V018520006S18260440130013
70,V013540009S75490706690011
70,V014820009S38291637660011
70,V019410829M36261989290011
70,V017720006S71261683930012
70,V013410829M99260572410011
70,V018310829M36261645680012
70,V014110829M99260560710011
70,V011210829M39260520500013
70,V010920006S14260919900011
70,V011710829M36261166870011
70,V012810829M36261534270013
70,V012320006S92260167700013
70,V012210829M78260974100013
70,V016010829M36261662790013
70,V012720006S16261317350011
70,V010110829M52261669340111
70,V011720006S18260989920011
70,V014320006S16261193350013
70,V014110829M36261146190013
70,V019010002S10120298000011
70,V013620006S93261083540012
70,V013910829M52261468820011
70,V013410829M52261456050012
70,V013620000S16201573060013
70,V017920006S55260553710013
70,V010810829M52261952230013
70,V015210829M39260663500012
70,V016910829M52261706430012
70,V017650003S11530312500012
70,V014320006S94260644510012
70,V010110829M36261160390011
70,V011210829M36261727760012
70,V017820006S53260227800011
70,V015310829M99260303600013
70,V019520007S35270761330012
70,V015920007S30270659100013
70,V011320004S50240159410012
70,V011740907M13240706220012
70,V016420007S73270363810013
70,V014020007S35270549920012
70,V011820007S13271780670011
70,V012320007S35270107030012
70,V014750000S72500527860011
70,V017230081M73060045910011
70,V017440861M31060992440011
70,V010320007S16270813250011
70,V011620007S35270725140011
70,V011720007S91270946010012
70,V012340006S99460540740012
70,V016000008S13080190630011
70,V011320007S17271950690012
70,V019520007S31270426800012
70,V012320007S32271079760012
70,V016020007S35270169140013
70,V012930008S71380066620012
70,V013420007S30270763500013
70,V015320007S32271758170011
70,V013020007S35270276140012
70,V011020007S35270374140011
70,V018020007S73270512120012
70,V019520007S32271736860013
70,V011620001S76210419420012
70,V019220007S35270575830011
70,V018820007S37270110450012
70,V014120007S73270468020012
70,V010620007S96271601590013
70,V017120007S35270765640011
70,V010020007S14271611480112
70,V010120007S75270294050112
70,V014820007S73270718120011
